name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_7.0_teff_850.0_grav_562.0_mh_1.0_co_2.5.nc	4.749736315569061	850.0	1.0	2.5	7.0	chemeq	2.307396550469244e-09	T7	5.529522499393277e+18	2.2595998015187538e+21	1.2792962330909355e+22	2.4758259513993867e+22	2.374038383558766e+22	1.940942296640852e+22	1.982598236120434e+22	3.3950460784610264e+22
spectra_logzz_4.0_teff_850.0_grav_100.0_mh_1.0_co_1.0.nc	4.0	850.0	1.0	1.0	4.0	chemeq	2.9254483221919133e-09	T7	2.441114949872834e+18	9.88372968775425e+20	1.4331345065409555e+22	2.3121629768049253e+22	2.1609999811927414e+22	1.315060838827605e+22	1.6572689716717164e+22	3.0964806299238734e+22
spectra_logzz_9.0_teff_900.0_grav_1780.0_mh_1.0_co_1.5.nc	5.250420002308894	900.0	1.0	1.5	9.0	chemeq	1.901411989980047e-09	T7	5.994038763876565e+18	1.261063923658638e+21	1.2767522721817967e+22	4.644736542112756e+22	3.6943175493634608e+22	1.965487404090404e+22	2.6578720345777477e+22	3.591762296308291e+22
spectra_logzz_9.0_teff_850.0_grav_562.0_mh_1.0_co_1.5.nc	4.749736315569061	850.0	1.0	1.5	9.0	chemeq	2.307396550469244e-09	T7	3.028783179634125e+18	8.903120073730569e+20	1.005605332543081e+22	3.6703828269244824e+22	2.661819905448238e+22	1.417889423720162e+22	2.0211233192488236e+22	2.5036531314374105e+22
spectra_logzz_2.0_teff_850.0_grav_31.0_mh_1.0_co_1.5.nc	3.4913616938342726	850.0	1.0	1.5	2.0	chemeq	3.2348377658459537e-09	T7	2.738025640546872e+18	1.7393977044252004e+21	2.0996179573367902e+22	3.525569483241796e+22	1.2937717071195463e+22	7.702575839624568e+21	1.945823383593548e+22	2.1441210532406323e+22
spectra_logzz_7.0_teff_850.0_grav_1780.0_mh_1.0_co_2.5.nc	5.250420002308894	850.0	1.0	2.5	7.0	chemeq	1.890134450931649e-09	T7	6.976967891122657e+18	2.1686149583943893e+21	1.2703208819732689e+22	3.04813976948919e+22	2.4794352524071556e+22	1.7451611057776717e+22	2.0989915300247942e+22	3.3204511531356756e+22
spectra_logzz_9.0_teff_850.0_grav_3160.0_mh_1.0_co_1.5.nc	5.4996870826184034	850.0	1.0	1.5	9.0	chemeq	1.683773296555338e-09	T7	5.267737365694646e+18	1.1302840299491949e+21	1.0037426432936876e+22	3.848652562674588e+22	2.6654549080148147e+22	1.387515605848357e+22	2.0868374632202148e+22	2.8392989066333556e+22
spectra_logzz_2.0_teff_950.0_grav_56.0_mh_1.0_co_2.5.nc	3.7481880270062002	950.0	1.0	2.5	2.0	chemeq	3.1700078787393105e-09	T6	1.2281967021649832e+19	5.034160933312973e+21	2.4837768812716173e+22	3.0164454250355815e+22	3.418631744222891e+22	3.4467720631760544e+22	3.0038277589356866e+22	5.3376705751751605e+22
spectra_logzz_7.0_teff_900.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	900.0	1.0	2.5	7.0	chemeq	1.6916434167387512e-09	T7	1.0050619589217866e+19	2.786005979593213e+21	1.640645293397933e+22	4.137527885790323e+22	3.2497245093308066e+22	2.3106228458571455e+22	2.756440114756923e+22	4.155279050111992e+22
spectra_logzz_4.0_teff_850.0_grav_100.0_mh_1.0_co_0.5.nc	4.0	850.0	1.0	0.5	4.0	chemeq	2.9254483221919133e-09	T7	2.5272210330874173e+18	7.587213704488273e+20	1.1102376869628295e+22	1.578343357790141e+22	2.3659023399985214e+22	1.3871464810828135e+22	1.420422125108802e+22	3.5228798101819767e+22
spectra_logzz_2.0_teff_850.0_grav_316.0_mh_1.0_co_1.0.nc	4.4996870826184034	850.0	1.0	1.0	2.0	chemeq	2.5217159137939855e-09	T7	4.760861186371433e+18	1.526368100660548e+21	1.6616282609345267e+22	2.914800667420134e+22	1.9789917656410495e+22	1.1228169700020477e+22	1.847402250264857e+22	3.1619266894657053e+22
spectra_logzz_9.0_teff_950.0_grav_1000.0_mh_1.0_co_2.5.nc	5.0	950.0	1.0	2.5	9.0	chemeq	2.122472525770002e-09	T6	6.092423467180776e+18	3.0242110189742273e+21	1.9702956893122916e+22	4.745314799391849e+22	3.769826572507864e+22	3.3302196958796515e+22	3.296237908788502e+22	5.04497707171498e+22
